Date,Open,High,Low,Close,Adj Close,Volume
2016-03-07,12.880161,13.021148,12.567976,12.678751,9.584217,115685
2016-03-08,12.698892,12.698892,12.426989,12.437059,9.401517,79539
2016-03-09,12.477341,12.537764,12.366566,12.386707,9.363456,108336
2016-03-10,12.406848,12.467271,12.245720,12.386707,9.363456,44189
2016-03-11,12.416918,12.507553,12.306143,12.326284,9.317780,156398
2016-03-14,12.296073,12.447130,12.286002,12.406848,9.378682,79738
2016-03-15,12.447130,12.588117,12.356495,12.557905,9.492871,47366
2016-03-16,12.557905,12.668681,12.386707,12.507553,9.454806,124423
2016-03-17,12.537764,12.708963,12.517623,12.648540,9.561378,48657
2016-03-18,12.638469,12.719033,12.356495,12.366566,9.348231,80532
2016-03-21,12.416918,12.608258,12.416918,12.588117,9.515705,32471
2016-03-22,12.507553,12.547835,12.386707,12.416918,9.386294,36443
2016-03-23,12.386707,12.416918,12.306143,12.306143,9.302551,27308
2016-03-24,12.265861,12.336354,12.215509,12.296073,9.294945,25818
2016-03-28,12.326284,12.396777,12.205438,12.356495,9.340619,27308
2016-03-29,12.306143,12.416918,12.275932,12.366566,9.391093,22541
2016-03-30,12.416918,12.567976,12.346425,12.437059,9.444622,35450
2016-03-31,12.467271,12.527694,12.386707,12.457200,9.459917,24527
2016-04-01,12.437059,12.608258,12.416918,12.578046,9.551686,40812
2016-04-04,12.598187,12.708963,12.567976,12.608258,9.574632,52033
2016-04-05,12.608258,12.608258,12.437059,12.487412,9.482862,88774
2016-04-06,12.557905,12.557905,12.386707,12.457200,9.459917,39819
2016-04-07,12.477341,12.517623,12.396777,12.396777,9.414034,49749
2016-04-08,12.447130,12.497482,12.396777,12.477341,9.475214,38926
2016-04-11,12.487412,12.507553,12.296073,12.406848,9.421685,66829
2016-04-12,12.426989,12.729104,12.366566,12.688822,9.635811,140410
2016-04-13,12.708963,12.880161,12.688822,12.880161,9.781110,40514
2016-04-14,12.890232,12.940584,12.708963,12.749245,9.681691,34755
2016-04-15,12.779456,12.910373,12.698892,12.849950,9.758170,17278
2016-04-18,12.849950,12.880161,12.769386,12.809668,9.727578,28499
2016-04-19,12.890232,12.890232,12.708963,12.719033,9.658754,31577
2016-04-20,12.779456,12.809668,12.719033,12.769386,9.696991,37436
2016-04-21,12.749245,12.749245,12.588117,12.678751,9.628160,43493
2016-04-22,12.708963,12.759315,12.688822,12.749245,9.681691,54714
2016-04-25,12.789527,12.829809,12.598187,12.799597,9.719932,39422
2016-04-26,12.799597,13.242699,12.789527,13.141994,9.979946,90363
2016-04-27,13.131923,13.524673,13.041289,13.162135,10.038317,148454
2016-04-28,13.152064,13.353474,13.091641,13.091641,9.984556,50544
2016-04-29,13.101712,13.162135,12.990937,13.081571,9.976871,49451
2016-05-02,13.131923,13.293051,13.091641,13.282981,10.130486,32471
2016-05-03,13.242699,13.252769,13.091641,13.121853,10.007594,64843
2016-05-04,13.152064,13.262840,13.071501,13.242699,10.099764,78546
2016-05-05,13.242699,13.303122,13.152064,13.232628,10.092080,50444
2016-05-06,13.232628,13.393756,13.152064,13.373615,10.199605,43295
2016-05-09,13.434038,13.434038,13.232628,13.313192,10.153526,56105
2016-05-10,13.353474,13.454179,13.262840,13.353474,10.184241,106350
2016-05-11,13.393756,13.615307,13.393756,13.585096,10.360894,38727
2016-05-12,13.595166,13.655589,13.423968,13.464250,10.268728,81227
2016-05-13,13.464250,13.464250,13.333333,13.393756,10.214969,25719
2016-05-16,13.373615,13.645519,13.373615,13.564955,10.345537,58091
2016-05-17,13.585096,13.716012,13.464250,13.474320,10.276410,49650
2016-05-18,13.444109,13.464250,13.343404,13.363545,10.191928,87980
2016-05-19,13.363545,13.393756,13.202417,13.262840,10.115121,43791
2016-05-20,13.303122,13.494461,13.192346,13.474320,10.276410,37535
2016-05-24,13.554884,13.685801,13.474320,13.655589,10.414660,113798
2016-05-25,13.665660,13.977845,13.645519,13.947633,10.637392,86292
2016-05-26,13.937563,14.048338,13.846928,13.997986,10.675788,129587
2016-05-27,13.957704,14.118832,13.856999,13.877140,10.626440,185592
2016-05-30,13.907351,13.927492,13.776435,13.856999,10.611020,77355
2016-05-31,13.947633,13.987915,13.796576,13.816717,10.580170,185492
2016-06-01,13.766365,13.846928,13.665660,13.806647,10.572458,151333
2016-06-02,13.786506,13.947633,13.786506,13.887210,10.634151,43990
2016-06-03,13.897281,14.108761,13.856999,13.997986,10.718974,82419
2016-06-06,14.038268,14.138973,14.008056,14.008056,10.726686,70205
2016-06-07,14.038268,14.239678,13.947633,14.229607,10.896344,78447
2016-06-08,14.249748,14.269889,14.098691,14.149043,10.834647,78944
2016-06-09,14.149043,14.149043,13.967774,13.987915,10.711265,57197
2016-06-10,13.987915,13.987915,13.716012,13.877140,10.626440,46472
2016-06-13,13.907351,14.018127,13.796576,13.937563,10.672708,45479
2016-06-14,13.836858,13.947633,13.836858,13.897281,10.641860,27506
2016-06-15,13.947633,13.997986,13.836858,13.917422,10.657287,31081
2016-06-16,13.917422,14.048338,13.907351,13.907351,10.649572,63651
2016-06-17,13.987915,14.028197,13.786506,13.816717,10.580170,52133
2016-06-20,13.826788,14.028197,13.826788,13.867069,10.618726,35252
2016-06-21,13.867069,13.997986,13.846928,13.867069,10.618726,31875
2016-06-22,13.856999,13.902316,13.816717,13.856999,10.611020,42302
2016-06-23,13.836858,13.927492,13.756294,13.776435,10.549324,25520
2016-06-24,13.554884,14.068479,13.343404,14.048338,10.757534,42203
2016-06-27,13.977845,13.977845,13.836858,13.897281,10.641860,30485
2016-06-28,13.907351,14.149043,13.836858,14.098691,10.840079,65042
2016-06-29,14.179255,14.461229,14.098691,14.259819,10.963969,79639
2016-06-30,14.300101,14.340383,14.229607,14.300101,10.994939,23435
2016-07-04,14.340383,14.350453,14.179255,14.189325,10.909765,37535
2016-07-05,14.189325,14.350453,14.189325,14.340383,11.025911,30386
2016-07-06,14.350453,14.582075,14.239678,14.541793,11.180768,74177
2016-07-07,14.662638,14.662638,14.400806,14.451158,11.111081,23733
2016-07-08,14.501511,14.521652,14.400806,14.501511,11.149796,16087
2016-07-11,14.561934,14.602216,14.400806,14.451158,11.111081,37833
2016-07-12,14.501511,14.773414,14.380665,14.582075,11.211742,53324
2016-07-13,14.612286,14.612286,14.380665,14.511581,11.157541,33961
2016-07-14,14.461229,14.592145,14.219537,14.249748,10.956226,59282
2016-07-15,14.219537,14.239678,13.947633,14.018127,10.778137,206842
2016-07-18,14.058409,14.149043,13.977845,14.098691,10.840079,59183
2016-07-19,14.048338,14.098691,14.028197,14.068479,10.816852,52430
2016-07-20,14.068479,14.098691,14.018127,14.018127,10.778137,58388
2016-07-21,14.239678,14.340383,14.108761,14.249748,10.956226,107443
2016-07-22,14.209466,14.501511,14.199396,14.431017,11.095595,64843
2016-07-25,14.491440,14.541793,14.360524,14.380665,11.056883,86590
2016-07-26,14.400806,14.793555,14.380665,14.753273,11.343370,74177
2016-07-27,14.753273,14.753273,14.310171,14.420947,11.132689,81525
2016-07-28,14.390735,14.572004,14.199396,14.431017,11.140463,54516
2016-07-29,14.420947,14.551863,14.400806,14.501511,11.194882,77057
2016-08-02,14.592145,14.592145,14.239678,14.400806,11.117145,59779
2016-08-03,14.400806,14.400806,14.300101,14.350453,11.078273,62063
2016-08-04,14.390735,14.400806,14.300101,14.390735,11.109368,28598
2016-08-05,14.400806,14.501511,14.400806,14.501511,11.194882,37833
2016-08-08,14.471299,14.501511,14.420947,14.471299,11.171560,40713
2016-08-09,14.501511,14.501511,14.330312,14.461229,11.163789,46969
2016-08-10,14.461229,14.501511,14.048338,14.098691,10.883913,90164
2016-08-11,14.128902,14.199396,14.008056,14.068479,10.860589,64744
2016-08-12,14.088620,14.249748,14.018127,14.209466,10.969430,47863
2016-08-15,14.239678,14.471299,14.229607,14.279960,11.023849,93640
2016-08-16,14.290030,14.431017,14.259819,14.400806,11.117145,64247
2016-08-17,14.340383,14.501511,14.330312,14.410876,11.124916,55112
2016-08-18,14.451158,14.501511,14.420947,14.431017,11.140463,24229
2016-08-19,14.431017,14.501511,14.410876,14.410876,11.124916,7845
2016-08-22,14.410876,14.682779,14.410876,14.612286,11.280400,56303
2016-08-23,14.602216,14.632427,14.451158,14.451158,11.156010,21449
2016-08-24,14.481370,14.481370,14.320242,14.370594,11.093816,56303
2016-08-25,14.279960,14.471299,14.279960,14.360524,11.086045,43692
2016-08-26,14.431017,14.572004,14.380665,14.481370,11.179337,76461
2016-08-29,14.390735,14.451158,14.290030,14.310171,11.092682,71794
2016-08-30,14.310171,14.340383,14.098691,14.159114,10.975591,54317
2016-08-31,14.128902,14.219537,13.746224,13.867069,10.749211,80930
2016-09-01,13.856999,14.008056,13.786506,13.907351,10.780433,53920
2016-09-02,13.917422,14.159114,13.917422,14.118832,10.944364,34457
2016-09-06,14.058409,14.189325,14.048338,14.138973,10.959977,27407
2016-09-07,14.118832,14.239678,14.098691,14.098691,10.928753,22144
2016-09-08,14.159114,14.169184,13.987915,14.058409,10.897527,25619
2016-09-09,14.048338,14.068479,13.685801,13.756294,10.663342,43196
2016-09-12,13.776435,13.887210,13.695871,13.846928,10.733598,43593
2016-09-13,13.867069,13.867069,13.534743,13.534743,10.491604,78944
2016-09-14,13.595166,13.625378,13.524673,13.524673,10.483796,56105
2016-09-15,13.564955,13.695871,13.524673,13.625378,10.561859,64148
2016-09-16,13.605237,13.665660,13.494461,13.494461,10.460376,142297
2016-09-19,13.595166,13.716012,13.554884,13.675730,10.600892,37933
2016-09-20,13.695871,13.917422,13.695871,13.897281,10.772630,30386
2016-09-21,13.856999,13.917422,13.726083,13.806647,10.702375,36840
2016-09-22,13.897281,14.128902,13.846928,14.058409,10.897527,34954
2016-09-23,14.078550,14.169184,13.937563,13.957704,10.819467,31478
2016-09-26,14.008056,14.118832,13.877140,14.048338,10.889721,31478
2016-09-27,14.088620,14.098691,13.947633,14.018127,10.866305,27208
2016-09-28,13.937563,14.078550,13.846928,13.997986,10.896875,43196
2016-09-29,14.078550,14.078550,13.877140,14.008056,10.904716,85199
2016-09-30,14.038268,14.078550,13.877140,13.907351,10.826321,47863
2016-10-03,13.957704,14.018127,13.867069,13.977845,10.881200,22541
